Feature1,Target
0.0,0.05661944725464663
0.10050251256281408,0.5458989365513645
0.20100502512562815,1.0468141972070648
0.30150753768844224,0.12060076056462088
0.4020100502512563,2.012540847487286
0.5025125628140704,1.8572736496716344
0.6030150753768845,0.8507427227414484
0.7035175879396985,1.0840020497934635
0.8040201005025126,1.8419511690659895
0.9045226130653267,2.8410337928322815
1.0050251256281408,0.3075306335402068
1.105527638190955,0.22650318095181587
1.206030150753769,2.2972117494564888
1.306532663316583,2.497514827836021
1.407035175879397,0.4657535718903154
1.5075376884422111,1.8593163821972039
1.6080402010050252,1.2197115113114099
1.7085427135678393,0.9190135526302021
1.8090452261306533,2.2482223467259352
1.9095477386934674,2.6658727060340253
2.0100502512562817,1.259756860615695
2.1105527638190957,1.7404090216646413
2.21105527638191,4.136064709741266
2.311557788944724,1.8785169015310155
2.412060301507538,3.810981200953387
2.512562814070352,4.055656991838925
2.613065326633166,1.8427313052911556
2.71356783919598,2.324428461707971
2.814070351758794,4.176372025146293
2.9145728643216082,2.3897584184473413
3.0150753768844223,3.7349661411636212
3.1155778894472363,4.458255010838929
3.2160804020100504,4.779252151324797
3.3165829145728645,4.378992042217305
3.4170854271356785,3.402618410612268
3.5175879396984926,3.1102135900073256
3.6180904522613067,3.317948255013378
3.7185929648241207,5.287957505598905
3.819095477386935,4.561803171033681
3.919597989949749,3.5737516076016504
4.020100502512563,4.875763243219986
4.120603015075377,4.363582727956615
4.2211055276381915,5.244871978610721
4.3216080402010055,6.013674657197106
4.42211055276382,4.551290966460477
4.522613065326634,5.947271766926299
4.623115577889448,6.021758681772553
4.723618090452262,5.318500936463235
4.824120603015076,4.3762050747929715
4.92462311557789,4.6840186546275735
5.025125628140704,13.957632188001115
5.125628140703518,16.481721222239543
5.226130653266332,15.37170519227464
5.326633165829146,19.81297288437395
5.42713567839196,14.095348841786265
5.527638190954774,16.090218722620577
5.628140703517588,14.240138312296587
5.728643216080402,16.902638873527675
5.8291457286432165,22.087503118564907
5.9296482412060305,15.891712225325342
6.030150753768845,17.053512682799038
6.130653266331659,23.511213361739465
6.231155778894473,15.694707820130157
6.331658291457287,20.412851141945715
6.432160804020101,21.683330722584046
6.532663316582915,25.415998880573117
6.633165829145729,22.564384204635004
6.733668341708543,25.06980708155561
6.834170854271357,24.64702172330808
6.934673366834171,25.71571909486356
7.035175879396985,7.433131210989766
7.135678391959799,7.380734099499604
7.236180904522613,7.97103680983744
7.336683417085427,8.529336264189187
7.437185929648241,8.983101687901385
7.5376884422110555,7.381794248113994
7.63819095477387,7.218214273688185
7.738693467336684,8.151391643929884
7.839195979899498,9.76894177327005
7.939698492462312,9.349430976903385
8.040201005025127,9.553080527572837
8.14070351758794,8.87832372384332
8.241206030150755,7.998246095410863
8.341708542713569,9.032519909095587
8.442211055276383,10.296717777670231
8.542713567839197,9.09220009812096
8.643216080402011,10.618151288998774
8.743718592964825,8.845874784854514
8.84422110552764,10.102886662825117
8.944723618090453,10.011753814647859
9.045226130653267,10.884410125202532
9.145728643216081,9.752362915958617
9.246231155778895,9.609056062608557
9.34673366834171,10.031839474651994
9.447236180904524,10.480077359652139
9.547738693467338,10.380243622632797
9.648241206030152,8.924788789063884
9.748743718592966,10.170297244421578
9.84924623115578,9.527926738060254
9.949748743718594,9.297297205467315
10.050251256281408,12.028436049870704
10.150753768844222,10.998317700487018
10.251256281407036,11.117264385463315
10.35175879396985,10.044437755163221
10.452261306532664,10.852322081490929
10.552763819095478,10.688853717259551
10.653266331658292,10.715073390613977
10.753768844221106,11.644265984537974
