0,1,2,3,4,5,6,7,8,9,10
0.5407926015122219,0.682114569647902,0.13155717625158314,0.8826478476833125,0.44658717030623374,0.6984609900134633,0.24320715267269977,0.42559948752130594,0.6219170383544915,0.7258301359985783,0.0
0.5128424025130094,0.19245872183687984,0.013850485888854513,0.9333738390471732,0.3601214949142352,0.07559838977747224,0.3480417493919896,0.45885857259641316,0.3637297641039401,0.2749036902610714,0.0
0.8441511619135592,0.8663162832233517,0.17147893337724018,0.24491044182519306,0.24331317334664482,0.8094749856432847,0.3055562172682472,0.7847676212247702,0.11081577558356515,0.17419199886602355,1.0
0.8439294511934119,0.5275632718674277,0.34488602668598056,0.2796589295999221,0.38500861657953434,0.2966433817496592,0.3808222972798625,0.004405111223858227,0.66796444490464,0.47663693694917586,1.0
0.4051621312693533,0.19207601359711768,0.1333666991426914,0.2679592589747636,0.02130078639767241,0.7045894740885966,0.10170223620168195,0.21181737784027,0.976539969053558,0.7050371442247181,1.0
0.6536613808157963,0.3388703243205947,0.09047657388153596,0.26962774543284784,0.6035613904104862,0.7806476555339944,0.549168695779194,0.26811589940998204,0.46514906841375925,0.48565104657126057,0.0
0.10500626183417194,0.4776478908162226,0.3797290475008914,0.630474589622453,0.26573721771133674,0.15372949170492511,0.6240739435773893,0.5379622986314858,0.36812762117977327,0.9118530552820769,0.0
0.4032265790441453,0.05737378834385065,0.19532935400049367,0.8500309762211977,0.07869833678335847,0.41585400802910943,0.6483987438350265,0.03643487766042741,0.5497566680133678,0.08526850765236993,1.0
0.5090423194262289,0.7372070723852259,0.09737875331377077,0.36584078566657696,0.7359324948196917,0.2686109168981208,0.7295461208743443,0.4854365757625052,0.012811002471948996,0.13890215194910216,0.0
0.3585759530703224,0.9340274839093902,0.5783989113313286,0.8173874732578967,0.9512071445959659,0.425225616538351,0.5597159308358229,0.794892657389521,0.7900685300523415,0.319910642749308,0.0
