temperature,humidity,pressure,label
14.83637879625215,49.10808190733553,1013.6317864092052,0
23.427359498515276,47.229287085800905,970.308184744626,0
24.32501604148386,47.097409943045385,986.7958942271897,0
22.254733339280893,54.04215414371707,1002.9024289621009,0
22.912109235484852,46.25492580137118,914.9612341691474,0
27.53578531399253,49.55143416956861,1072.91809874589,0
22.703421150830877,33.71978563068252,1056.2663102576043,0
26.963984639500804,36.62531702461653,1065.0539978010715,0
31.719424868107474,42.93721171871741,939.3428527339094,1
31.249116393903364,37.89596291573608,1038.362755827925,1
19.062104631641944,53.79132536203031,1045.2537506409863,0
21.823555195078995,52.35443594319286,937.4103101928056,0
24.660247440015198,27.408026117518634,1016.2928684089527,0
22.91931002555758,38.3028159950901,987.1966093690071,0
19.942676988791305,34.06212504297279,1002.0866403431926,0
31.610328472293894,56.153405828992646,1002.672613438765,1
33.5881707323408,53.11244294799748,979.0094540109658,1
24.745385055942,47.91401554842141,951.6636604353599,0
22.242283997959223,56.710318471642715,955.7460503208928,0
29.43168952446332,62.4389831914654,996.9584862071674,0
22.783108465492646,56.65248651150074,965.7605992281242,0
28.5057201898491,53.35287517468833,1023.8984871610742,0
21.517505296033566,47.255212863818755,1076.3642126506586,0
26.60816958365758,50.49697527350432,1042.7752736319187,0
27.03210299362626,41.275058681949275,988.1247420235409,0
27.759064368107516,46.75315093974544,990.8479574155992,0
30.29292416114231,54.54835523137993,1059.8563232354,1
23.187817524895557,47.982794889232395,926.5547442894555,0
23.770392765825658,46.60608521658324,1018.6341755115396,0
22.499583338658216,69.63205883952432,981.9067850082057,0
23.974816740410926,56.17689282618002,1094.0488703407302,0
21.652114369207393,66.01908675840785,1013.0722461715776,0
18.640237237384287,53.524284507824866,1046.966747730273,0
22.897978062748297,50.70180365470437,927.4084211120654,0
24.795956974263394,52.37939990397517,981.6795566377768,0
25.01045757975643,65.54434396070562,974.6303590524853,0
23.77529869622391,37.301703695581594,1106.3535191401086,0
21.189659217363186,37.523533606397535,975.3787491827419,0
29.534290230622695,31.517191923093616,1023.9169136881764,0
19.7239475637093,51.32451278491664,989.467635333719,0
24.806667286456573,64.31938015927959,925.0788152136442,0
24.761007345603822,51.738019767294375,938.799003135933,0
15.31063849902521,56.58700176720093,996.5996997674895,0
31.852317049961183,65.16058547709528,1055.7707324770067,1
21.97249809666703,51.44415928355213,929.8751213250807,0
18.948773718766304,43.17850496410405,1068.4936833778054,0
20.403479871860203,39.577359895078246,973.4952107574362,0
15.642707272304465,66.68153613657537,984.0285936474991,0
25.63080809747612,36.64992063836289,1019.6461626668267,0
26.327027568857932,42.36506388408911,968.6886962655789,0
13.530957306723192,64.01401430002963,961.1283646299819,0
30.88118158278297,27.87393945377734,954.204580870078,1
30.111284041813747,39.52655794818972,983.0196180008936,1
9.659488454108324,61.72161233155882,996.479601282908,0
30.937180661484085,38.710919896596316,895.1898907000489,1
21.00068198766079,44.584087160770466,1046.535030190966,0
27.89041311793821,53.80129063818606,959.3886551416686,0
17.552496852612045,32.105313597670204,1000.557554830475,0
19.551618663041918,48.97297885991624,984.7808420532205,0
21.444358973008853,39.44574121083688,994.3309888719052,0
29.864160670097547,57.24088351515747,1021.309162794345,0
20.35790045314427,55.57555549041347,970.340543794907,0
31.55704813073175,48.138785641544075,1074.6665537580234,1
32.335133029090485,46.156921631511274,1140.3525743762236,1
19.450474698975945,49.76921223361078,997.5205966821885,0
32.889932753741576,45.01484458526604,981.5287050623492,1
28.674219199056736,57.76657014182369,969.7822882941313,0
25.21449037981043,19.78772280784846,939.571446769748,0
25.186868259939356,46.26056859731682,1025.131712169155,0
18.52332720716897,36.047729884958265,1064.9572598910306,0
25.949630443263235,55.76184277312606,927.6980026431595,0
32.98346104305327,57.21999708243712,1026.4496350566574,1
24.900039357557397,46.41615009109992,1052.614611569875,0
31.135224285723027,68.65066906186534,1045.841801061151,1
22.5435917515012,65.8195074472018,928.8437692943218,0
27.556722504469796,60.426763615748655,1009.2759976027356,0
28.415706435229712,67.910380609745,1063.172492612328,0
26.610414230645535,56.938561961198324,843.8024418885263,0
19.8351433811665,56.15352088314236,961.3873504380413,0
14.353015977504327,45.70934823523644,1000.4481028290743,0
18.047620009850938,42.189301149700455,983.1571742725566,0
33.08082544703109,57.402901808034876,975.8137954074056,1
20.277352410312897,44.270200343881925,894.5066645325732,0
29.885744043606564,30.713430006982225,1106.2100152491355,0
16.395528705262436,53.39223125569042,988.7373932208865,0
23.184041268949052,27.24676693590351,941.1182227592628,0
28.214452195090264,43.23445405376158,961.8411815977635,0
26.62428968702075,47.346599307553205,931.5699982785869,0
28.702801872285132,60.31846004668772,919.7696348007244,0
24.8315729180744,44.26923573270153,992.9525790253493,0
30.299493058019234,47.333546037886414,931.0506372245486,1
26.349951912173204,56.199834364983474,1071.2647422476994,0
29.619082132808995,37.05686648413385,1024.8346075538948,0
23.44984262560296,47.20492850733742,1033.172449024779,0
18.3728876389905,42.67919839459912,951.8387291190826,0
25.266139634720414,58.210432722978005,1015.9332031710617,0
20.407464957079817,57.153821711712666,1008.8413160716357,0
24.045287867046405,50.7391522091848,998.4718408384597,0
20.10635136565756,66.26263295297778,947.0771164787636,0
25.627644640072305,51.51048741732071,998.5015345909909,0
27.04060170868404,56.50099617751001,1038.9695522471313,0
27.488221518647343,39.53343701532714,955.1668520195299,0
28.927366473455773,40.458557087292476,1027.3133238626172,0
24.179842365603097,51.12965155225934,1045.311719722634,0
23.27993592182791,55.4120245439429,1017.3379824269833,0
31.080160201222668,47.96233679701652,967.9410412321652,1
25.70068125627976,48.381557147908666,972.5041216123906,0
19.201732539991834,39.560045959586986,1092.4855443330164,0
19.67478773588472,49.29522237295709,943.1946351243505,0
32.202417791932454,54.02681204615106,1007.9335179228954,1
8.989880942196603,20.802283367144966,938.0464385037322,0
21.864230602520834,56.838988506909466,1045.8938475783734,0
17.056799661112734,52.694811325987956,1011.5959098806377,0
26.665083665795684,35.20859713019441,913.0002292967363,0
20.994687605517946,56.49151225408483,966.5126258489636,0
29.167161120165048,44.784798868931006,1022.5243516120967,0
29.963963500916126,54.62344485602964,1077.6554888608505,0
18.096948433816287,30.700959451548464,980.7885917239373,0
18.98939782208638,63.90591074251392,1084.4542416174888,0
18.641835310332674,42.13101975662926,955.4258882627696,0
16.624703597542844,57.575308424838674,998.5959030927509,0
32.02196797973752,69.67657974375135,1000.5647291528135,1
30.337670785325194,57.64952588697599,915.2320185311459,1
26.35134784471967,45.035652635673316,973.5814702670506,0
22.63079966087093,47.31484162977757,1026.3545511790144,0
38.28432680649742,67.66570185584355,1023.7891739818474,1
24.2733855493034,63.51687255001238,1005.9296704303466,0
22.382417477742433,53.744395249109154,963.9782308677962,0
27.20392578422481,46.299734842057376,970.3214011380676,0
33.43831611452283,55.0089881863023,931.2096384206162,1
23.963053085337958,55.56612842658768,1027.6585431212804,0
28.217513089273677,66.10338486130271,1024.8348670452385,0
19.74667153401076,55.77373669773532,981.1817400408029,0
33.25329556149253,49.04631130407021,980.6032249668567,1
21.74727894004957,37.16074681039376,962.559454678178,0
27.19869053183012,58.1990568979234,1025.5345845365814,0
29.855397608213583,53.31723295284723,1085.3093579134102,0
25.10249069499329,37.91191044533967,849.3861501212298,0
23.497566630975577,24.1921905043098,905.4432299378125,0
24.307564859213375,51.19273652210122,1008.878066692954,0
26.044388255213327,52.13544977936238,986.269946669133,0
20.03029022159918,39.98021078913819,889.9591775873364,0
32.00794963012851,39.58114031967478,944.6091330874456,1
18.778804927219326,49.60696264297782,953.21094952493,0
19.040253687618158,44.11066274587013,975.6403466199043,0
28.62253661430348,42.43361874985203,1039.404863021849,0
28.048898854107904,53.653754539046496,1005.9718341271166,0
29.103962859858115,54.58520553554182,954.8285783418635,0
27.689926419461287,40.41865554143442,1004.9913365967183,0
24.658150439727294,56.76425453055583,983.2406975160428,0
20.410018057936483,53.15786794494044,931.7788534637575,0
18.18013762815139,42.331542782576875,968.093929840731,0
24.799961515712013,56.82101875098983,981.0240408507987,0
24.527595313918376,65.04648827515621,1099.1865973277802,0
26.91533237901606,61.646103066732515,1075.5010095477005,0
27.858106674194918,35.915040986479106,937.7127071523253,0
20.325474634029433,58.74324134153373,1034.2554686188914,0
23.558788125562707,54.699324176970286,987.9615039377146,0
28.607731998092063,48.572802022376834,1004.0774629135691,0
19.468855072370403,44.034238945472254,1054.9166507059167,0
24.654412183060614,26.936152947280178,981.6500903460825,0
21.890964574953195,48.00895075069827,995.2642834952319,0
24.776851205908304,42.64204026046939,1016.4830922784382,0
24.71703125975399,49.57667594624726,1093.9636667551533,0
43.76059752571712,29.97844456002928,994.5047244426122,1
37.44492175691491,52.15514547296583,1008.241754548891,1
29.907564126735725,50.27486901458431,1075.3196279110198,0
33.03949212531536,53.41049336879363,1046.7987777822168,1
25.130975427899514,58.23982962848686,888.4706936441486,0
26.686434299596137,56.59065886146485,1097.2619295271516,0
29.059011367529465,60.13527551948469,994.3100341089878,0
24.15954666539701,33.017761271406826,1052.9519587544964,0
23.84237154835987,48.574259412060165,1046.2297607389348,0
14.973520691585534,42.43395049329893,985.7231682957449,0
28.676198297699887,42.63206195114505,1001.2895325911875,0
25.585827186112745,62.438865804454444,1008.9862405811075,0
25.324810004305068,55.127780304872765,931.7540358460174,0
21.038751385416607,53.50290846961933,1040.1446015235424,0
23.925373313636417,45.447259695202256,887.9942333235845,0
22.594659274993134,31.228261933713956,1047.5892628754402,0
26.755080314325376,45.99198786641115,993.4890707912365,0
22.839367079000276,42.03786652437247,1027.4342024281716,0
28.817252025558965,55.56743973505753,1028.2053018903462,0
22.533092715205356,47.478134090733064,1132.114497959059,0
20.07813363562967,83.68758099151671,915.1813494446162,0
25.012897902533204,56.417409560153814,1051.5575210029901,0
